Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Chronic myeloid leukemia_Homo sapiens_hsa05220,55/73,2.9540722270353834e-10,3.9342871023698505e-09,0,0,1.9298787334381315,42.34668503869754,RB1;CDKN1A;CDKN1B;ARAF;PIK3CD;CBLB;PIK3CG;CRKL;IKBKB;MECOM;MYC;AKT2;AKT3;AKT1;IKBKG;MAP2K1;MAP2K2;CHUK;GAB2;TGFBR1;RUNX1;TGFBR2;BCR;PIK3CA;RAF1;SOS1;SOS2;TP53;CRK;SHC4;SHC2;HDAC2;SHC3;CTBP2;SHC1;HDAC1;PIK3R2;PIK3R1;CBL;RELA;PIK3R5;E2F1;ABL1;MAPK1;MAPK3;STAT5A;STAT5B;BAD;PTPN11;BRAF;NFKB1;CDK6;MDM2;KRAS;GRB2,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,127/211,3.5933064848162017e-10,4.577560000222379e-09,0,0,1.5417411234558311,33.52790213784905,CSF1;CTNND1;FGF1;FGF2;CRKL;AKT2;RASSF5;AKT3;AKT1;PLCE1;PRKCG;PDGFRB;MAP2K3;MAGI1;PDGFRA;PRKCI;MAP2K1;MAP2K2;PRKCB;MAGI3;F2R;MAGI2;PRKCA;TIAM1;ADCY9;PRKD3;PARD3;PRKD2;TLN2;PRKD1;TLN1;PFN1;RAF1;EPHA2;PFN2;CSF1R;LPAR1;FPR1;PIK3R2;PIK3R1;RASGRP2;PRKCZ;RAP1GAP;PIK3R5;RASGRP3;RAP1B;GRIN2A;RRAS;PLCG1;RALGDS;MAP2K6;VASP;NGFR;INSR;BRAF;GRIN2B;GNAO1;FGF14;LPAR5;GNAQ;GNAS;FGFR4;FGF13;CALM2;FGFR3;FGF12;FGFR2;LAT;FGFR1;DOCK4;FLT1;ITGB2;PIK3CD;SIPA1L2;ITGAL;SIPA1L3;PIK3CG;SIPA1L1;RAC1;ARAP3;VAV2;APBB1IP;PLCB3;PLCB4;PIK3CA;KIT;RAPGEF1;RAPGEF2;LCP2;RAPGEF5;PLCB1;RAPGEF6;PLCB2;MET;CRK;RAPGEF3;RAPGEF4;RALA;RGS14;SRC;ADCY3;PARD6G;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;PARD6B;PARD6A;CNR1;P2RY1;KRIT1;MAPK1;MAPK3;FARP2;MAPK14;MAPK12;VEGFA;GRIN1;MAPK11;CTNNB1;KRAS;SIPA1;BCAR1,KEGG_2016
RNA transport_Homo sapiens_hsa03013,107/172,5.999277353117798e-10,7.324117768597982e-09,0,0,1.593475981700343,33.836206667507035,CYFIP2;CYFIP1;POP5;NUP107;NUP188;POP1;GEMIN2;FMR1;POP4;RPP30;PHAX;CASC3;PNN;MAGOH;NUP214;NUP210;THOC1;THOC3;THOC2;THOC5;SRRM1;THOC6;NUP93;EEF1A1;CLNS1A;GEMIN4;GEMIN5;NUP98;RPP25;KPNB1;NUP205;POM121;SEH1L;RBM8A;NMD3;AAAS;NUP160;FXR1;FXR2;POM121C;TPR;EIF4EBP1;EIF4EBP2;NUP88;EIF4EBP3;SMN1;EIF2B5;EIF2B4;EIF2B2;NUP155;ALYREF;UPF3B;UPF3A;NUP153;EIF2S2;EIF2S1;SNUPN;EIF5;RNPS1;EIF4G3;EIF4G2;EIF4G1;NXT2;XPO1;NUP62;XPO5;UPF2;NDC1;EIF5B;UPF1;PRMT5;SEC13;NCBP1;NUP133;NCBP2;ELAC2;ELAC1;SENP2;RANGAP1;NUP50;STRAP;NUP54;PABPC1;EIF4E2;DDX20;NXF1;TGS1;NUP43;PABPC1L2A;EIF4E;EIF4B;PAIP1;RANBP2;EIF3I;EIF3J;TACC3;EIF3G;NUP35;EIF3H;ACIN1;EIF3E;EIF3F;NUPL2;EIF3C;EIF3D;EIF3A;EIF3B,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,66/94,8.525177540093323e-10,9.991508076989377e-09,0,0,1.798482734565748,37.55740395440688,ATF2;IRS1;EHMT2;PRKAG2;EHMT1;PIK3CD;IRS2;PRKAG3;PIK3CG;RPTOR;STK11;SESN3;CREB3L1;AKT2;RB1CC1;SESN1;AKT3;AKT1;PRKACA;PRKACB;APPL1;PRKAB2;TSC2;TSC1;PRKAB1;SIRT1;ATG13;ADCY9;CREB1;PIK3CA;AKT1S1;CAT;ULK3;ULK2;ULK1;EIF4E2;TP53;CREB5;PRKAA1;PRKAA2;ATF6B;ADCY3;PIK3R2;ADCY2;ADCY1;PIK3R1;FOXO3;ADCY8;ADCY7;RELA;FOXO1;ADCY6;CAMKK1;PIK3R5;ADCY5;CAMKK2;EIF4EBP1;EIF4E;INSR;SOD2;NFKB1;MTOR;RPS6KB1;RHEB;CAMK4;KRAS,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,80/122,2.561447722207569e-09,2.886554548487761e-08,0,0,1.6796560064498791,33.22811949377149,SNAP23;PIK3CD;ARHGAP35;MYLK3;PIK3CG;MYLK;PPP1CB;PPP1CC;AKT2;AKT3;AKT1;PRKG2;PRKACA;PRKACB;PRKG1;FGB;GUCY1A2;FGA;PRKCI;ARHGEF12;PPP1R12A;FCER1G;SYK;GP1BB;F2R;PLA2G4C;PLA2G4A;GP1BA;VAMP8;APBB1IP;PLCB3;ADCY9;PLCB4;STIM1;PIK3CA;BTK;LCP2;ARHGEF1;TLN2;TLN1;PLCB1;PLCB2;ROCK1;ROCK2;SRC;ITPR1;ITPR2;ADCY3;ITPR3;PIK3R2;ADCY2;PIK3R1;ADCY1;RASGRP2;ADCY8;PRKCZ;RASGRP1;ADCY7;ADCY6;GNAI1;PIK3R5;ADCY5;GNAI2;RAP1B;P2RY1;MAPK1;FYN;MAPK3;VASP;LYN;P2RY12;NOS3;MAPK14;MAPK12;PPP1CA;MAPK11;COL3A1;GNAQ;GNAS;FERMT3,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,85/132,3.114425637048897e-09,3.379728561686396e-08,0,0,1.6494349230004963,32.307846506894805,NCF1;CSF1;NCF2;NCF4;FHL2;PIK3CD;PIK3CG;IKBKB;PPP3CA;PPP3CB;FCGR3A;PPP3CC;AKT2;AKT3;BLNK;AKT1;SIRPA;RAC1;IKBKG;MAP3K7;JUNB;JAK1;IFNAR2;MAP2K1;SYK;CHUK;IFNGR1;IFNGR2;CYBB;MITF;CYBA;GAB2;TYK2;FOS;TGFBR1;TGFBR2;IL1A;TYROBP;CREB1;PIK3CA;LCK;TRAF6;IL1B;BTK;LCP2;SQSTM1;IRF9;IFNAR1;CSF1R;PIK3R2;PIK3R1;TNFRSF11A;RELA;PIK3R5;RELB;MAPK9;MAPK1;FYN;MAP2K7;FCGR1A;MAP2K6;MAPK3;JUN;JUND;STAT1;STAT2;NFATC2;NFATC1;LILRB2;MAPK14;LILRB3;LILRB4;NFKB1;MAPK12;LILRB5;NFKB2;FOSL2;CYLD;MAPK11;TEC;CAMK4;TAB2;GRB2;TAB1;FCGR2B,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,48/64,5.220384968776234e-09,5.4627599851837026e-08,0,0,1.9211065573770487,36.63683662070337,PRKAA1;HDAC2;PRKAA2;IRS1;HDAC1;PRKAG2;PIK3CD;ADCY3;IRS2;PIK3R2;ADCY2;ADCY1;PIK3R1;FOXO3;ADCY8;ADCY7;PRKAG3;PIK3CG;FOXO1;ADCY6;PIK3R5;ADCY5;RPTOR;AKT2;AKT3;AKT1;EIF4EBP2;PRKACA;PRKACB;HSPA8;PRKAB2;INSR;HSPA6;HSPA2;SOD2;PRKAB1;SIRT1;MTOR;SOD1;ADCY9;PIK3CA;RPS6KB1;AKT1S1;CAT;KRAS;CRYAB;HSPA1A;FOXA2,KEGG_2016
Endometrial cancer_Homo sapiens_hsa05213,41/52,5.3340052090164465e-09,5.389184573247651e-08,0,0,2.019624842370744,38.472163698936036,GSK3B;ARAF;PTEN;ILK;PIK3CD;PIK3R2;PIK3R1;FOXO3;ELK1;PIK3CG;PIK3R5;CASP9;MYC;AKT2;AKT3;ERBB2;CTNNA1;AKT1;MAPK1;CTNNA3;CTNNA2;MAPK3;APC2;TCF7L2;MAP2K1;MAP2K2;PDPK1;BAD;AXIN1;BRAF;AXIN2;MLH1;PIK3CA;APC;CTNNB1;KRAS;GRB2;RAF1;SOS1;SOS2;TP53,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,53/73,5.914365566792428e-09,5.776363703567273e-08,0,0,1.8597013249494725,35.233681120606605,GSK3B;INPPL1;PIK3CD;PIK3CG;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;AKT3;BLNK;AKT1;RAC1;IKBKG;VAV3;MAP2K1;MAP2K2;SYK;CHUK;PRKCB;FOS;VAV1;VAV2;PIK3CA;BTK;RAF1;SOS1;SOS2;CARD11;PIK3R2;PIK3R1;BCL10;RELA;MALT1;PIK3R5;RASGRP3;INPP5D;MAPK1;MAPK3;LYN;JUN;NFATC3;NFATC2;NFATC1;LILRB3;NFKB1;PTPN6;KRAS;GRB2;FCGR2B;NFKBIE;PIK3AP1;NFKBIB,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,65/95,6.084429832768853e-09,5.750767551617013e-08,0,0,1.7525884383088868,33.15464929350422,RYR2;RPS6KA5;PRKG2;NOS1;PRKACA;PRKACB;PRKG1;PRKCG;GUCY1A2;PRKCB;PRKCA;FOS;PLCB3;ADCY9;CREB1;PLCB4;NOS1AP;PLCB1;PLCB2;GRIA1;CAMK2B;GRIA2;CAMK2D;ADCYAP1R1;CAMK2A;ITPR1;ADCY3;ITPR3;ADCY2;CACNA1D;ADCY1;CACNA1C;ADCY8;ADCY7;ADCY6;GNAI1;CACNA1H;ADCY5;CACNA1G;GNAI2;GNG3;GRIN2A;GNG2;RASD1;GNG5;GNG4;GNG7;MAPK1;CAMK2G;GRIA3;MAPK3;GRIA4;KCNJ6;GNG12;GRIN2B;GRIN2D;GRIN1;GNAO1;PER2;PER1;GNB2;GNAQ;GNB1;GNAS;CALM2,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,211/397,6.322274016510541e-09,5.788832146367464e-08,0,0,1.3613886938927198,25.70191156936221,RB1;ARAF;CBLB;CRKL;EDNRA;RASSF1;EDNRB;TFG;MYC;AKT2;RASSF5;AKT3;AKT1;PRKACA;SKP2;PRKACB;PRKCG;PRKCB;DAPK1;DAPK3;PRKCA;RUNX1;BCR;AR;ADCY9;TP53;CTBP2;LPAR1;PIK3R2;PIK3R1;HIF1A;PIK3R5;PLCG1;FADD;RALGDS;STAT5A;STAT5B;CREBBP;FZD3;JUN;JUP;FZD9;FN1;BRAF;GNG12;PTK2;LPAR5;LPAR6;GRB2;RET;CDKN1A;CDKN1B;GLI1;BRCA2;GLI3;GLI2;IKBKB;MECOM;SUFU;IKBKG;RAC1;APPL1;JAK1;APC2;NCOA4;FOS;PLCB3;PLCB4;KIT;RARA;ARHGEF1;PLCB1;PLCB2;PTGER4;FH;GSTP1;ADCY3;XIAP;CXCR4;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;RELA;ADCY5;GNAI2;RXRA;CTNNA1;CTNNA3;CTNNA2;BID;RXRG;EGLN1;ARNT2;STAT1;STAT3;MLH1;VEGFA;CCDC6;CTNNB1;FAS;FGF1;FGF2;ETS1;EP300;PDGFRB;PDGFRA;MAP2K1;RALBP1;MAP2K2;F2R;MITF;PIAS2;MSH6;COL4A2;CCNE2;CCNE1;COL4A5;RAF1;CSF1R;CUL2;RASGRP2;PLD1;STK4;RASGRP1;FOXO1;RASGRP4;HSP90B1;RASGRP3;STK36;TPR;DVL1;ABL1;DVL2;DVL3;ZBTB16;NFKB1;NFKB2;CDK6;FGF14;GNB2;GNAQ;GNB1;MDM2;GNAS;CYCS;FGF13;FGFR3;FGF12;FGFR2;FGFR1;GSK3B;HSP90AB1;PTEN;SLC2A1;PIK3CD;LAMC1;PIK3CG;CASP9;CASP8;CASP3;ARHGEF11;HSP90AA1;ARHGEF12;CHUK;ITGA3;DCC;PLEKHG5;AXIN1;ARNT;TRAF1;AXIN2;TGFBR1;TGFBR2;TRAF4;PIK3CA;TRAF3;TRAF6;SOS1;SOS2;MET;CRK;BIRC2;HDAC2;RALA;ROCK1;LAMA2;ROCK2;HDAC1;CBL;MAPK9;GNG3;GNG2;GNG5;GNG4;GNG7;ERBB2;GNA12;E2F1;MAPK1;VHL;MAPK3;TCF7L2;BAD;LAMB1;MTOR;PML;APC;KRAS,KEGG_2016
Gap junction_Homo sapiens_hsa04540,61/88,8.140123609297429e-09,7.227443083406506e-08,0,0,1.775568181818182,33.072550553320106,HTR2A;GRM1;TUBB8;TUBB6;GRM5;GJA1;TUBA1B;TUBB3;PRKG2;PRKACA;PRKACB;PRKG1;PDGFRB;PRKCG;PDGFRA;GUCY1A2;MAP2K1;MAP2K2;PRKCB;TUBB;CSNK1D;PRKCA;TUBA4A;TUBB2B;PLCB3;ADCY9;PLCB4;RAF1;SOS1;PLCB1;SOS2;PLCB2;SRC;ITPR1;LPAR1;ITPR2;ADCY3;ITPR3;ADRB1;ADCY2;ADCY1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;GNAI2;TUBA3C;MAPK7;MAPK1;DRD1;MAPK3;MAP3K2;TUBB4B;TUBB4A;TJP1;GNAQ;CDK1;GNAS;KRAS;GRB2,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,108/180,9.295691610342632e-09,8.010698946559975e-08,0,0,1.536885245901639,28.42271743622018,CHRM2;CHRM3;OXTR;CHRM1;MYLK3;SLC8A1;MYLK;SLC8A2;CYSLTR1;EDNRA;HTR7;EDNRB;PLCE1;PRKACA;PRKACB;PDGFRB;PRKCG;PDGFRA;PRKCB;F2R;PHKA1;PRKCA;PHKA2;ADCY9;STIM1;STIM2;ORAI3;ORAI2;PPIF;VDAC3;VDAC2;VDAC1;PDE1C;PDE1B;PDE1A;CACNA1B;ITPR1;CACNA1A;ITPR2;CACNA1D;ITPR3;ADRB1;CACNA1C;ADRB2;CACNA1E;CACNA1H;CACNA1G;GRIN2A;HRH1;PLCG1;DRD1;NTSR1;PHKB;GRIN2D;GNAL;GNAQ;GNAS;CALM2;RYR2;ATP2A2;HTR2A;ADRA1B;GRM1;PPP3CA;PPP3CB;GRM5;PPP3CC;CCKAR;NOS1;SPHK2;TACR1;ITPKB;ITPKC;PLCB3;PLCB4;CCKBR;ITPKA;SLC25A5;PLCB1;SLC25A4;PLCB2;CAMK2B;CAMK2D;PTAFR;CAMK2A;ADCY3;ADCY2;ADCY1;ADCY8;ADCY7;PLN;ERBB3;ERBB4;ERBB2;PHKG2;PTK2B;CAMK2G;NOS3;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GRIN1;P2RX7;SLC8A3;CAMK4;PLCD3;PLCD1,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,49/67,1.4920829587528254e-08,1.249086591184508e-07,0,0,1.873317837044287,33.75813839710629,RET;SLC2A1;PTEN;PIK3CD;HK2;PIK3CG;GLS;HK1;HK3;MYC;AKT2;AKT3;AKT1;SLC16A3;PDGFRB;PDGFRA;G6PD;MAP2K1;MAP2K2;PGAM1;PGAM2;SIRT6;SLC7A5;PKM;PIK3CA;KIT;RAF1;TP53;MET;PIK3R2;SLC1A5;PIK3R1;HIF1A;PIK3R5;LDHA;ERBB2;MAPK1;MAPK3;PDHA1;IDH1;NTRK3;MTOR;PFKL;KRAS;PFKM;FGFR3;FGFR2;PFKP;FGFR1,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,118/202,1.742063150860455e-08,1.4178458422280926e-07,0,0,1.4963074176270084,26.73244568253818,RB1;ATF2;GTF2B;TBK1;PSMD4;MYC;AKT2;PSMD2;AKT3;PSMD3;AKT1;PSMD1;EP300;PRKACA;SKP2;PRKACB;MAP3K7;NUP214;MAP2K3;MAP2K4;USP7;ENTPD3;CSNK2A1;CSNK2A2;HLA-B;HLA-C;HLA-A;SND1;HLA-E;CSNK2B;TP53;PSMD11;PSMD14;PIK3R2;PIK3R1;GTF2E1;PIK3R5;IRAK1;RIPK1;PLCG1;MAP2K7;MAP2K6;LYN;HSPA8;CREBBP;JUN;POLR3GL;EIF2AK1;HSPA6;EIF2AK3;EIF2AK2;EIF2AK4;HSPA2;NFKB1;NFKB2;SNW1;MDM2;CDK1;TAB2;TAB1;NFKBIE;NFKBIB;YWHAE;GSK3B;CDKN1A;CDKN1B;YWHAB;AKAP8L;TNFAIP3;HSPB1;PIK3CD;ITGAL;PIK3CG;IKBKB;SPN;XPO1;YWHAQ;IKBKG;JAK3;YWHAG;JAK1;YWHAH;SYK;CHUK;DDX58;TYK2;TRAF1;YWHAZ;NCOR2;FGR;PIK3CA;IRF3;TRAF3;TRAF6;CD44;HDAC4;HDAC5;HDAC2;HDAC1;RELA;RELB;MAPK9;POLR2A;IL10RB;STAT3;MAPK14;MAPK12;MAPK11;PSMC5;PSMC6;PSMC4;POLR3C;PSMC1;NEDD4;POLR3E;POLR3G;VIM;HSPA1A,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,89/144,2.5476732132229325e-08,2.0174817607414036e-07,0,0,1.5831341074681238,27.681891858410783,DGKG;DGKD;DGKB;DGKA;PIK3CD;GRM1;PIK3CG;GRM3;GRM5;AKT2;AKT3;AKT1;PDGFRB;PDGFRA;MAP2K1;MAP2K2;FCER1G;SYK;F2R;PLA2G4C;GAB1;TSC2;PLA2G4A;RRAS2;TSC1;PRKCA;GAB2;DGKZ;DNM1;DNM2;DNM3;PLCB3;ADCY9;PLCB4;PIK3CA;DGKQ;KIT;RAF1;SOS1;PLCB1;SOS2;PLCB2;DGKI;RAPGEF3;DGKH;RAPGEF4;SHC4;AGPAT5;SHC2;RALA;SHC3;SHC1;LPAR1;ADCY3;PIK3R2;ADCY2;PIK3R1;ADCY1;PLD1;ADCY8;ADCY7;ADCY6;AGPAT3;PIK3R5;PLD2;ADCY5;AGPAT4;CYTH2;RRAS;GNA12;PIP5K1A;PTK2B;MAPK1;PIP5K1B;FYN;PLCG1;PIP5K1C;RALGDS;CYTH1;MAPK3;INSR;PTPN11;MTOR;LPAR5;LPAR6;RHEB;GNAS;GRB2;KRAS,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,85/137,4.040466496920404e-08,3.115412325257048e-07,0,0,1.5892365681464642,27.055672828063393,UBE2D4;UBE3C;UBE3A;CBLB;UBE2L6;UBE3B;BRCA1;UBE2Z;CDC20;HERC4;CDC23;HERC2;HERC1;UBE2Q1;CDC26;CDC27;FBXO4;BTRC;SKP2;SKP1;PIAS4;PIAS3;FBXW11;UBE2E3;UBE2E1;UBE4A;UBE2E2;UBE4B;MID1;PIAS2;PIAS1;DDB2;DDB1;TRAF6;ANAPC4;ANAPC5;BIRC6;ANAPC1;BIRC2;ANAPC2;CUL7;CUL5;UBA7;UBA6;MGRN1;CUL3;CUL2;CUL1;NEDD4L;XIAP;CBL;ANAPC10;UBE2J1;FZR1;UBR5;VHL;UBE2F;UBE2H;MAP3K1;PPIL2;SMURF2;SMURF1;HUWE1;WWP1;WWP2;PML;CUL4A;KLHL9;ITCH;NEDD4;CDC16;UBE2N;UBA3;MDM2;UBE2O;UBA2;UBA1;TRIM37;TRIP12;STUB1;SAE1;UBE2K;TRIM32;UBE2M;CUL4B,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,68/104,4.678977705654252e-08,3.515231968606912e-07,0,0,1.6748108448928118,28.26678935277391,GSK3B;PIK3CD;CBLB;PIK3CG;IKBKB;PPP3CA;PPP3CB;PPP3CC;AKT2;GRAP2;AKT3;NCK2;AKT1;MAP3K8;IKBKG;MAP3K7;NCK1;VAV3;MAP2K1;MAP2K2;CHUK;PDPK1;FOS;VAV1;VAV2;PIK3CA;LCK;PRKCQ;LCP2;RAF1;SOS1;SOS2;CARD11;PIK3R2;PIK3R1;BCL10;CBL;RASGRP1;RELA;MALT1;PIK3R5;MAPK9;PAK1;MAPK1;FYN;PLCG1;MAP2K7;PAK3;PAK2;PAK4;MAPK3;JUN;NFATC3;NFATC2;NFATC1;MAPK14;NFKB1;MAPK12;MAPK11;DLG1;PTPRC;TEC;GRB2;PTPN6;KRAS;NFKBIE;LAT;NFKBIB,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,78/124,6.176771472360207e-08,4.524485103503853e-07,0,0,1.6112506610259119,26.746575718623323,CRTC2;IRS1;PRKAG2;PIK3CD;IRS2;PPP2R2A;SLC2A4;ELAVL1;PRKAG3;PIK3CG;RPTOR;LIPE;GYS1;STK11;EEF2K;PPP2R1A;PPP2R5E;CREB3L1;AKT2;AKT3;LEPR;AKT1;MAP3K7;RAB8A;RAB2A;SREBF1;PRKAB2;STRADA;PDPK1;STRADB;PPP2R5B;TSC2;PPP2R5A;TSC1;PPP2R5D;PPP2R5C;PRKAB1;SIRT1;TBC1D1;CREB1;PIK3CA;AKT1S1;ULK1;CREB5;PFKFB2;PRKAA1;PFKFB3;PRKAA2;CAB39;PIK3R2;PIK3R1;HMGCR;FOXO3;ACACB;FOXO1;ACACA;CAMKK1;PIK3R5;CAMKK2;PPP2CA;EIF4EBP1;PCK2;INSR;SCD5;PPP2R3A;EEF2;MTOR;RAB11B;RAB10;PFKL;RPS6KB1;RAB14;RHEB;SCD;FASN;PPP2R2D;PFKM;PFKP,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,66/101,7.598020990857303e-08,5.42980524468583e-07,0,0,1.673835416328518,27.438837372930074,DGKG;SLC44A3;DGKD;SLC44A1;DGKB;SLC44A2;DGKA;PIK3CD;WASL;PIK3CG;AKT2;AKT3;AKT1;RAC1;PDGFRB;PRKCG;PDGFRA;MAP2K1;PCYT1B;MAP2K2;PCYT1A;PRKCB;PDPK1;PLA2G4C;TSC2;PLA2G4A;TSC1;PRKCA;FOS;GPCPD1;DGKZ;PIK3CA;DGKQ;RAF1;SOS1;SOS2;DGKI;DGKH;SLC22A4;SLC22A3;WAS;PIK3R2;PIK3R1;PLD1;HIF1A;PIK3R5;PLD2;MAPK9;EIF4EBP1;PIP5K1A;MAPK1;PIP5K1B;PLCG1;PIP5K1C;WASF1;RALGDS;WASF2;WASF3;MAPK3;JUN;MTOR;RPS6KB1;RHEB;SP1;GRB2;KRAS,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,70/109,8.77256446809132e-08,6.119908069406563e-07,0,0,1.6449842081516015,26.729433224529963,GSK3B;PYGB;CRTC2;IRS1;SLC2A1;PTEN;PRKAG2;PIK3CD;IRS2;PYGM;SLC2A4;PYGL;PTPRF;PRKAG3;PIK3CG;PPP1CB;IKBKB;PPP1CC;RPS6KA3;GYS1;CREB3L1;AKT2;RPS6KA2;AKT3;RPS6KA1;MLX;AKT1;SREBF1;PRKAB2;PRKCB;PDPK1;PRKCE;PRKCD;PRKAB1;CREB1;PPP1R3C;PIK3CA;TBC1D4;PPP1R3E;PPP1R3D;PRKCQ;SLC27A3;SLC27A4;CREB5;PRKAA1;PRKAA2;PIK3R2;PIK3R1;PRKCZ;ACACB;FOXO1;RELA;PIK3R5;MAPK9;PCK2;MLXIP;PTPN1;NOS3;INSR;GFPT2;NR1H2;GFPT1;STAT3;PTPN11;NFKB1;MTOR;PPP1CA;MLXIPL;RPS6KB1;OGT,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,107/185,1.601923972460722e-07,1.0915435440255616e-06,0,0,1.4815019937970757,23.180899118881477,IFIT1;PPP1CB;PPP1CC;TBK1;EP300;SKP2;MAP3K7;GTF2I;HMGN1;SKP1;IFNAR2;USP7;DAXX;CSNK2A1;CSNK2A2;TAP2;MED8;HLA-B;TAP1;HLA-C;HLA-A;HCFC1;HLA-E;CSNK2B;SRSF2;SRSF3;SRSF4;SRSF5;SRSF6;SRSF7;TP53;CLOCK;SRSF8;SRSF9;IFNAR1;CUL1;C3;TNFRSF14;FADD;CREBBP;JUN;ALYREF;EIF2AK1;EIF2AK3;EIF2AK2;EIF2AK4;EIF2S1;POU2F3;NFKB1;SRPK1;MAVS;HNRNPK;CDK1;CYCS;GTF2IRD1;TAB2;TAB1;MYD88;NFKBIB;IFIH1;IKBKB;CASP8;C1QBP;CASP3;IKBKG;JAK2;IKBKE;JAK1;CHUK;DDX58;IFNGR1;IFNGR2;TRAF1;TYK2;FOS;TAF6L;IRF3;TRAF3;OAS2;EEF1D;TRAF6;IL1B;OAS3;IRF9;SP100;RNASEL;SRSF1;RELA;ARNTL;NXF1;MAPK9;POLR2A;TAF9B;CD74;STAT1;MCRS1;STAT2;TAF10;PTPN11;PML;PPP1CA;PER2;PER1;FAS;TAF6;TAF4;TAF3,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,115/202,1.7980476978057765e-07,1.1973363078570286e-06,0,0,1.458265703619542,22.648899472303754,TNC;ELK1;ARHGAP35;MYLK3;CRKL;MYLK;PPP1CB;PPP1CC;CCND3;CCND2;IBSP;AKT2;AKT3;CAPN2;AKT1;TNR;PRKCG;PDGFRB;PDGFRA;MAP2K1;ACTN2;PRKCB;ACTN1;PRKCA;ACTN4;COL4A2;COL4A5;TLN2;TLN1;RAF1;VCL;SHC4;SHC2;SHC3;SHC1;PXN;PIK3R2;PIK3R1;PIK3R5;RAP1B;VTN;PIP5K1C;VASP;JUN;CAV2;CAV1;FN1;BRAF;PARVA;PTK2;MYLPF;DIAPH1;ITGA11;GRB2;COL9A2;GSK3B;FLT1;ITGB5;ITGB4;RASGRF1;PTEN;ILK;PIK3CD;LAMC1;ARHGAP5;PIK3CG;ITGB8;RAC1;VAV3;PPP1R12A;ITGA4;ITGA3;PDPK1;VAV1;VAV2;PIK3CA;RAPGEF1;ITGA7;ITGA5;PPP1R12B;SOS1;PPP1R12C;SOS2;DOCK1;MET;CRK;BIRC2;ITGA9;TNXB;ROCK1;LAMA2;ROCK2;SRC;XIAP;THBS2;MAPK9;PAK1;ERBB2;SPP1;FLNA;MAPK1;FLNB;FYN;FLNC;PAK3;PAK2;PAK4;MAPK3;BAD;LAMB1;VEGFA;PPP1CA;ZYX;CTNNB1;BCAR1,KEGG_2016
Gastric acid secretion_Homo sapiens_hsa04971,51/74,1.811468831779344e-07,1.1794674838029948e-06,0,0,1.765341160832964,27.405081375332237,CHRM3;SLC4A2;MYLK3;MYLK;CA2;PRKACA;PRKACB;PRKCG;KCNK10;PRKCB;ATP1B3;PRKCA;ATP1B2;SSTR2;ATP1B1;PLCB3;ADCY9;PLCB4;CCKBR;KCNQ1;EZR;PLCB1;PLCB2;CAMK2B;CAMK2D;CAMK2A;ITPR1;ITPR2;ATP1A3;ADCY3;ITPR3;ATP1A2;ADCY2;ADCY1;ATP1A1;ADCY8;ADCY7;ADCY6;GNAI1;ADCY5;SLC9A1;GNAI2;CAMK2G;KCNJ10;KCNJ16;ATP4A;SST;GNAQ;GNAS;KCNK2;CALM2,KEGG_2016
